ID,Style,Category,Title,Year,Image URL,Is painting,Face/body,Ave. art rating,ImageOnly: agreeableness,ImageOnly: anger,ImageOnly: anticipation,ImageOnly: arrogance,ImageOnly: disagreeableness,ImageOnly: disgust,ImageOnly: fear,ImageOnly: gratitude,ImageOnly: happiness,ImageOnly: humility,ImageOnly: love,ImageOnly: optimism,ImageOnly: pessimism,ImageOnly: regret,ImageOnly: sadness,ImageOnly: shame,ImageOnly: shyness,ImageOnly: surprise,ImageOnly: trust,ImageOnly: neutral
577280d4edc2cb3880f27d28,Modern Art,Abstract Expressionism,Illumination Gothic,1958,https://use2-uploads7.wikiart.org/images/richard-pousette-dart/illumination-gothic-1958.jpg,yes,none,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577285c4edc2cb388002351f,Modern Art,Abstract Expressionism,Painting,1959,https://use2-uploads6.wikiart.org/images/william-scott/painting-1959.jpg,yes,none,-0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727c26edc2cb3880e38b1b,Post Renaissance Art,Rococo,Colonel Acland and Lord Sydney: The Archers,1769,https://use2-uploads7.wikiart.org/images/joshua-reynolds/the-archers-double-portrait-of-colonel-john-dyke-acland-and-dudley-alexander-sydney-cosby-lord-1769(1).jpg,yes,face,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57728579edc2cb38800117ce,Modern Art,Impressionism,"Hip, Hip, Hurrah!",1888,https://use2-uploads1.wikiart.org/images/peder-severin-kroyer/hip-hip-hurrah-1888.jpg,yes,face,2.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
57727e11edc2cb3880e9b0e9,Modern Art,Magic Realism,Fog Enshrouded,1992,https://use2-uploads2.wikiart.org/images/eyvind-earle/fog-enshrouded-1992.jpg,yes,none,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727794edc2cb3880d4f4c3,Modern Art,Color Field Painting,Black on Maroon,1959,https://use2-uploads8.wikiart.org/images/mark-rothko/black-on-maroon-3.jpg,yes,none,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287cdedc2cb3880082dcb,Modern Art,"Neo-Expressionism,Pop Art","California Picnic, Variations on I Ching Series",1970,https://use2-uploads1.wikiart.org/images/roland-petersen/california-picnic-variations-on-i-ching-series-1970.jpg,yes,none,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58c6237dedc2c9c7dc0de1b0,Modern Art,Impressionism,Fair Critics,1887,https://use2-uploads0.wikiart.org/00123/images/charles-courtney-curran/fair-critics-1887.jpg,yes,face,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57728639edc2cb3880038e86,Modern Art,Art Informel,La Madmoiselle du Jamaica,1954,https://use2-uploads2.wikiart.org/images/enrico-baj/la-madmoiselle-du-jamaica-1954.jpg,yes,none,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727e19edc2cb3880e9be67,Modern Art,Magic Realism,Three Horses,1987,https://use2-uploads0.wikiart.org/images/eyvind-earle/three-horses-1987.jpg,yes,body,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727f43edc2cb3880ed7e2c,Modern Art,Surrealism,Combat des Princes Saturniens III,1939,https://use2-uploads6.wikiart.org/images/wolfgang-paalen/combat-des-princes-saturniens-iii-1939.jpg,yes,none,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727ca6edc2cb3880e542f2,Post Renaissance Art,Baroque,Ferry Boat,1622,https://use2-uploads5.wikiart.org/images/esaias-van-de-velde/ferry-boat-1622.jpg,yes,none,1.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577287b7edc2cb3880080902,Contemporary Art,Minimalism,Self-Portrait,1959,https://use2-uploads4.wikiart.org/images/james-lee-byars/self-portrait-1959.jpg,yes,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577276b1edc2cb3880d27178,Modern Art,Surrealism,Aello,1930,https://use2-uploads0.wikiart.org/images/francis-picabia/aello.jpg,yes,face,1.4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
57728619edc2cb3880030a8d,Post Renaissance Art,Romanticism,Tynemouth Priory from the Sea,1797,https://use2-uploads0.wikiart.org/images/thomas-girtin/tynemouth-priory-from-the-sea-1797.jpg,yes,none,0.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57727c88edc2cb3880e4be15,Renaissance Art,Northern Renaissance,Isabella Of Portugal With St. Elizabeth,1458,https://use2-uploads4.wikiart.org/images/petrus-christus/isabel-of-portugal-with-st-elizabeth.jpg,yes,face,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5772898cedc2cb38800df420,Post Renaissance Art,Rococo,Admiral Sir Francis Geary (1709â1796),1783,https://use2-uploads6.wikiart.org/images/george-romney/admiral-sir-francis-geary-1709-1796-1783.jpg,yes,face,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57728351edc2cb3880fa8f5e,Modern Art,Pop Art,"Coco de Mer, Seychelles",1970,https://use2-uploads3.wikiart.org/images/walter-battiss/coco-de-mer-seychelles-1970.jpg,yes,none,-0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728448edc2cb3880fd49e1,Modern Art,Pop Art,Coca cola (Tutto),1972,https://use2-uploads5.wikiart.org/images/mario-schifano/coca-cola-tutto-1972.jpg,yes,body,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577281c8edc2cb3880f598cc,Modern Art,Pop Art,La Cible,1970,https://use2-uploads6.wikiart.org/images/evelyne-axell/la-cible-1970.jpg,yes,face,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5772701eedc2cb3880bcf640,Post Renaissance Art,Realism,Cows in the mare,1852,https://use2-uploads0.wikiart.org/images/theodore-rousseau/cows-in-the-mare-1855.jpg,yes,body,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57726effedc2cb3880b930d2,Post Renaissance Art,Realism,Lola de Valence,1862,https://use2-uploads4.wikiart.org/images/edouard-manet/lola-de-valence-1862.jpg,yes,face,1.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727c1eedc2cb3880e37dc4,Modern Art,Impressionism,Evening at the Bay of Frogner,1880,https://use2-uploads4.wikiart.org/images/frits-thaulow/evening-at-the-bay-of-frogner.jpg,yes,face,1.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57728325edc2cb3880f9fe47,Post Renaissance Art,Neoclassicism,"Retrato de D. Carlota Joaquina, Rainha de Portugal",1802,https://use2-uploads5.wikiart.org/images/domingos-sequeira/retrato-de-d-carlota-joaquina-rainha-de-portugal-1802.jpg,yes,face,1.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57727c5cedc2cb3880e42d4e,Renaissance Art,Early Renaissance,The Last Supper,1447,https://use2-uploads1.wikiart.org/images/andrea-del-castagno/the-last-supper-1447.jpg,yes,face,1.82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
57727c88edc2cb3880e4bdf5,Renaissance Art,Northern Renaissance,Edward Grimston,1446,https://use2-uploads6.wikiart.org/images/petrus-christus/edward-grimston-1446.jpg,yes,face,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577278d5edc2cb3880d94226,Renaissance Art,Northern Renaissance,Witches,1508,https://use2-uploads4.wikiart.org/images/hans-baldung/witches-1508.jpg,yes,face,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283b0edc2cb3880fb5efc,Modern Art,Post-Impressionism,Little boy,1915,https://use2-uploads6.wikiart.org/images/istvan-nagy/little-boy-1915.jpg,yes,face,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728468edc2cb3880fdcef5,Renaissance Art,High Renaissance,Portrait of the Donor,1504,https://use2-uploads0.wikiart.org/images/pinturicchio/portrait-of-the-donor-1504.jpg,yes,face,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577282b2edc2cb3880f89d89,Modern Art,Color Field Painting,Papier d&#233;coup&#233; et coll&#233;,1967,https://use2-uploads7.wikiart.org/images/louis-cane/papier-d-coup-et-coll-1967.jpg,yes,none,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727cb7edc2cb3880e55daf,Post Renaissance Art,Realism,Fashionable Wife (Lioness),1849,https://use2-uploads8.wikiart.org/images/pavel-fedotov/fashionable-wife-lioness.jpg,yes,face,2.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
57728a36edc2cb3880105786,Post Renaissance Art,Neoclassicism,"&#39;A Winter&#39;s Tale&#39;, Act IV, Scene 3, the Shepherd&#39;s Cot",1787,https://use2-uploads5.wikiart.org/images/william-hamilton/a-winter-s-tale-act-iv-scene-3-the-shepherd-s-cot-1787.jpg,yes,face,2.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
57727cd3edc2cb3880e5e11b,Post Renaissance Art,Rococo,Anna Ivanovna Tolstaya,1774,https://use2-uploads5.wikiart.org/images/louise-elisabeth-vigee-le-brun/anna-ivanovna-tolstaya.jpg,yes,face,2.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57727da7edc2cb3880e86bae,Post Renaissance Art,Romanticism,Battle of Cossaks with Kirgizes,1826,https://use2-uploads7.wikiart.org/images/alexander-orlowski/battle-of-cossaks-with-kirgizes-1826.jpg,yes,face,0.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
596f10c4edc2c92558fcb6ec,Modern Art,Abstract Expressionism,Untitled 14,1960,https://use2-uploads7.wikiart.org/00141/images/john-altoon/untitled-14-1960.jpg,yes,none,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f1bedc2cb3880ecedc3,Modern Art,Lyrical Abstraction,Moon Flowers,,https://use2-uploads6.wikiart.org/images/jacques-h-rold/moon-flowers.jpg,yes,none,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283d8edc2cb3880fbef3e,Modern Art,Abstract Expressionism,Monhegan Island Seascape,1959,https://use2-uploads6.wikiart.org/images/ralph-rosenborg/monhegan-island-seascape-1959.jpg,yes,none,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772874eedc2cb388006d33d,Modern Art,Art Informel,Sakuhin,1964,https://use2-uploads0.wikiart.org/images/sadamasa-motonaga/sakuhin-1964.jpg,yes,none,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728426edc2cb3880fd1339,Modern Art,Magic Realism,Wilma,1932,https://use2-uploads3.wikiart.org/images/carel-willink/wilma-1932.jpg,yes,face,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5772867dedc2cb3880044a3c,Post Renaissance Art,Realism,Weekday in Paris,1869,https://use2-uploads5.wikiart.org/images/adolph-menzel/weekday-in-paris-1869.jpg,yes,face,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772751bedc2cb3880cd8b84,Post Renaissance Art,Realism,Promenading in the Forest,1869,https://use2-uploads5.wikiart.org/images/ivan-shishkin/promenading-in-the-forest-1869.jpg,yes,body,2.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57726e45edc2cb3880b69781,Renaissance Art,Northern Renaissance,The Triumph of Death,1562,https://use2-uploads6.wikiart.org/images/pieter-bruegel-the-elder/the-triumph-of-death.jpg,yes,face,1.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
580dda56edc2c99c1c9cc883,Renaissance Art,Northern Renaissance,The Rape of Europa,1590,https://use2-uploads4.wikiart.org/00103/images/maarten-de-vos/the-rape-of-europa-1590.jpg,yes,face,1.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577278e1edc2cb3880d95340,Post Renaissance Art,Baroque,The Return from Egypt of the Holy Family,1616,https://use2-uploads3.wikiart.org/images/jacob-jordaens/the-return-from-egypt-of-the-holy-family-1616.jpg,yes,face,1.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
577284e7edc2cb3880ff381c,Modern Art,Post-Impressionism,Mrs. St John Hutchinson,1915,https://use2-uploads1.wikiart.org/images/vanessa-bell/mrs-st-john-hutchinson-1915.jpg,yes,face,-0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726f0eedc2cb3880b9486a,Post Renaissance Art,Realism,Anatomical Pieces,1819,https://use2-uploads6.wikiart.org/images/theodore-gericault/anatomical-pieces.jpg,yes,none,-0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f82edc2cb3880ee1c6a,Modern Art,Pop Art,Cut,1964,https://use2-uploads8.wikiart.org/images/billy-apple/cut-1964.jpg,yes,none,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287b1edc2cb388008009f,Contemporary Art,Minimalism,RAD 4,1968,https://use2-uploads5.wikiart.org/images/johannes-jan-schoonhoven/rad-4-1968.jpg,yes,none,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772877dedc2cb3880075904,Modern Art,Neo-Expressionism,Krass,1973,https://use2-uploads3.wikiart.org/images/arnulf-rainer/krass-1973.jpg,yes,face,1.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727c92edc2cb3880e4ccb6,Renaissance Art,Early Renaissance,Virgin and Child Enthroned with Saints,1488,https://use2-uploads5.wikiart.org/images/carlo-crivelli/virgin-and-child-enthroned-with-saints.jpg,yes,face,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5772779bedc2cb3880d4fe4f,Renaissance Art,Early Renaissance,The Baptism of Christ,1475,https://use2-uploads4.wikiart.org/images/andrea-del-verrocchio/the-baptism-of-christ.jpg,yes,face,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57727f78edc2cb3880ee0e51,Modern Art,Abstract Expressionism,A Timeless Moment,1954,https://use2-uploads3.wikiart.org/images/perle-fine/a-timeless-moment-1954.jpg,yes,none,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727ca4edc2cb3880e5409a,Renaissance Art,Early Renaissance,The Miracle of St. Zenobius,1442,https://use2-uploads2.wikiart.org/images/domenico-veneziano/the-miracle-of-st-zenobius-1448.jpg,yes,face,0.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57728759edc2cb388006daba,Modern Art,Surrealism,Manitu Bird,1935,https://use2-uploads1.wikiart.org/images/leon-underwood/manitu-bird-1935.jpg,no,face,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728600edc2cb388002e1f8,Post Renaissance Art,Realism,Bildnis Emilie Weiss (mit Pl&#252;schtier),1868,https://use2-uploads5.wikiart.org/images/albert-anker/bildnis-emilie-weiss-mit-pl-schtier-1868.jpg,yes,face,1.91,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57727ee7edc2cb3880ec501f,Contemporary Art,Minimalism,Untitled Blue Monochrome,1959,https://use2-uploads1.wikiart.org/images/yves-klein/untitled-blue-monochrome-1959.jpg,yes,none,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728335edc2cb3880fa16b5,Modern Art,Cubism,Figurer I Trappa,1923,https://use2-uploads3.wikiart.org/images/gosta-adrian-nilsson/figurer-i-trappa-1923.jpg,yes,none,0.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728651edc2cb388003b1fa,Modern Art,Surrealism,The Beached Margin,1937,https://use2-uploads1.wikiart.org/images/edward-wadsworth/the-beached-margin-1937.jpg,yes,none,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726ea4edc2cb3880b7e4ee,Post Renaissance Art,Realism,Death and the woodcutter,1859,https://use2-uploads6.wikiart.org/images/jean-francois-millet/death-and-the-woodcutter.jpg,yes,face,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5772798eedc2cb3880dbc4ea,Renaissance Art,High Renaissance,The Angel of the Annunciation,1527,https://use2-uploads0.wikiart.org/images/lorenzo-lotto/the-angel-of-the-annunciation-1527.jpg,yes,face,1.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
577283ddedc2cb3880fbf786,Modern Art,Abstract Art,Lichtkreise (Kosmischer Regenbogen),1922,https://use2-uploads6.wikiart.org/images/otto-freundlich/lichtkreise-kosmischer-regenbogen-1922.jpg,yes,none,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728400edc2cb3880fc8363,Modern Art,Impressionism,Le Gouter,1880,https://use2-uploads2.wikiart.org/images/marie-bracquemond/le-gouter-1880.jpg,yes,face,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57726f3aedc2cb3880b9ea62,Post Renaissance Art,Neoclassicism,The Apotheosis of Homer,1827,https://use2-uploads1.wikiart.org/images/jean-auguste-dominique-ingres/the-apotheosis-of-homer-1827.jpg,yes,face,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57727cbbedc2cb3880e5644d,Renaissance Art,Northern Renaissance,"Peter II Duke of Bourbon presented by St. Peter, left hand wing of a triptych",1498,https://use2-uploads5.wikiart.org/images/jean-hey/peter-ii-duke-of-bourbon-presented-by-st-peter-left-hand-wing-of-a-triptych-1498.jpg,yes,face,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5772779bedc2cb3880d4fe0f,Renaissance Art,Early Renaissance,Portrait of a Woman,1475,https://use2-uploads2.wikiart.org/images/andrea-del-verrocchio/portrait-of-a-woman.jpg,no,face,1.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727bbaedc2cb3880e24605,Post Renaissance Art,Realism,View of Haarlem,1845,https://use2-uploads8.wikiart.org/images/johan-hendrik-weissenbruch/view-of-haarlem-1848.jpg,yes,body,1.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577284aeedc2cb3880fe8c77,Renaissance Art,High Renaissance,Portrait of Simonetta Vespucci as Cleopatra,1490,https://use2-uploads7.wikiart.org/images/piero-di-cosimo/portrait-of-simonetta-vespucci-as-cleopatra-1490.jpg,yes,face,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57727ca5edc2cb3880e540fa,Renaissance Art,Early Renaissance,St. John the Baptist and St. Francis of Assisi,,https://use2-uploads6.wikiart.org/images/domenico-veneziano/st-john-the-baptist-and-st-francis-of-assisi.jpg,yes,face,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
577272c7edc2cb3880c627db,Modern Art,Cubism,Bibemus Quarry,1900,https://use2-uploads6.wikiart.org/images/paul-cezanne/bibemus-quarry.jpg,yes,none,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772883eedc2cb388009e36d,Modern Art,Surrealism,The Years Lie in Wait for You,1936,https://use2-uploads5.wikiart.org/images/dora-maar/the-years-lie-in-wait-for-you-1936.jpg,yes,face,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287c9edc2cb388008253b,Modern Art,Abstract Expressionism,The Great Bird,1955,https://use2-uploads5.wikiart.org/images/nathan-oliveira/the-great-bird-1955.jpg,yes,body,0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57728143edc2cb3880f3d251,Post Renaissance Art,Neoclassicism,The Love Letter,1913,https://use2-uploads2.wikiart.org/images/john-william-godward/the-love-letter-1913.jpg,yes,face,2.4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
577280aaedc2cb3880f1e5e7,Contemporary Art,Minimalism,Untitled,1967,https://use2-uploads6.wikiart.org/images/robert-morris/untitled-1968.jpg,no,none,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772831eedc2cb3880f9f2b7,Modern Art,Abstract Expressionism,Vessel in a Drift of Diamond Light in the Sky of the Mind,1944,https://use2-uploads1.wikiart.org/images/morris-graves/vessel-in-a-drift-of-diamond-light-in-the-sky-of-the-mind-1944.jpg,yes,none,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728662edc2cb3880042101,"Contemporary Art,Modern Art","Art Informel,Minimalism",Untitled (After Nature: Tree Trunks),1959,https://use2-uploads2.wikiart.org/images/charlotte-posenenske/untitled-after-nature-tree-trunks-1959.jpg,yes,none,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287aeedc2cb388007fad9,Modern Art,Color Field Painting,675/73 (Sequenz Kalt Warm â Portrait der Farbe Cerise),1973,https://use2-uploads6.wikiart.org/images/rupprecht-geiger/675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,yes,none,-0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727e48edc2cb3880ea5e46,Post Renaissance Art,Neoclassicism,The celebration of the wedding agreement,1777,https://use2-uploads5.wikiart.org/images/mikhail-shibanov/the-celebration-of-the-wedding-agreement-1777.jpg,yes,face,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577275ffedc2cb3880d00a82,Modern Art,Expressionism,Self-Portrait with Black Vase and Spread Fingers,1911,https://use2-uploads0.wikiart.org/images/egon-schiele/self-portrait-with-black-vase-and-spread-fingers-1911.jpg,yes,face,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727b7bedc2cb3880e19279,Modern Art,Impressionism,Danaid,1889,https://use2-uploads8.wikiart.org/images/auguste-rodin/danaid.jpg,no,body,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727e33edc2cb3880ea4019,Post Renaissance Art,Neoclassicism,Aurora  and Cephalus,1810,https://use2-uploads3.wikiart.org/images/pierre-narcisse-guerin/aurora-and-cephalus.jpg,yes,face,1.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57727797edc2cb3880d4f9a8,Modern Art,Color Field Painting,Untitled,1953,https://use2-uploads4.wikiart.org/images/mark-rothko/untitled-4(1).jpg,yes,none,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
580f02b5edc2c982682fcd26,Renaissance Art,Northern Renaissance,Nativity,1577,https://use2-uploads3.wikiart.org/00103/images/maarten-de-vos/nativity-1577.jpg,yes,face,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57727d9eedc2cb3880e85e8d,Modern Art,Cubism,"The Factory Chimney, Meulan Landscape",1912,https://use2-uploads5.wikiart.org/images/roger-de-la-fresnaye/the-factory-chimney-meulan-landscape-1912.jpg,yes,none,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57726f11edc2cb3880b94d96,Post Renaissance Art,Romanticism,The Raft of the Medusa,1818,https://use2-uploads1.wikiart.org/images/theodore-gericault/the-raft-of-the-medusa-1819(1).jpg,yes,face,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
577287c8edc2cb38800824fb,Modern Art,Neo-Expressionism,Standing Figure,1970,https://use2-uploads6.wikiart.org/images/nathan-oliveira/standing-figure-1970.jpg,yes,face,-0.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57728780edc2cb3880075d90,Modern Art,Abstract Expressionism,Remembrance,1944,https://use2-uploads0.wikiart.org/images/isamu-noguchi/remembrance-1944.jpg,no,none,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727feaedc2cb3880ef669e,Modern Art,Lyrical Abstraction,Street Dancer,1986,https://use2-uploads4.wikiart.org/images/dan-christensen/street-dancer-1986.jpg,yes,none,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f1bedc2cb3880ecee83,Modern Art,Surrealism,L&#39;abreuvoir,1934,https://use2-uploads1.wikiart.org/images/jacques-h-rold/l-abreuvoir-1934.jpg,yes,face,-0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
57728015edc2cb3880effee3,Modern Art,Lyrical Abstraction,Marine,,https://use2-uploads2.wikiart.org/images/nicolas-de-sta-l/marine.jpg,yes,none,-0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
577288a1edc2cb38800b27e7,Modern Art,Abstract Art,Kompozycja morska. Wenus,1933,https://use2-uploads2.wikiart.org/images/wladyslaw-strzeminski/kompozycja-morska-wenus-1933.jpg,yes,none,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727fa0edc2cb3880eea59a,Modern Art,Abstract Art,Drops of light,1960,https://use2-uploads7.wikiart.org/images/josef-ma/drops-of-light-1960.jpg,yes,none,-1.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577281caedc2cb3880f59be8,Post Renaissance Art,Neoclassicism,Peisaj cu arbore fr&#226;nt,,https://use2-uploads3.wikiart.org/images/gheorghe-tattarescu/peisaj-cu-arbore-fr-nt.jpg,yes,none,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
577288e2edc2cb38800be4e0,Modern Art,Post-Impressionism,Portrait of Katharine Rhoades,1912,https://use2-uploads8.wikiart.org/images/arthur-beecher-carles/portrait-of-katharine-rhoades-1912.jpg,yes,face,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577281aaedc2cb3880f51420,Modern Art,Surrealism,The Strange Country,1940,https://use2-uploads8.wikiart.org/images/conroy-maddox/the-strange-country-1940.jpg,yes,face,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727991edc2cb3880dbca40,Modern Art,Post-Impressionism,After the bath,1908,https://use2-uploads5.wikiart.org/images/suzanne-valadon/after-the-bath-1908.jpg,yes,face,1.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577284f9edc2cb3880ffa7d2,Modern Art,Art Informel,Linneus escriba,1948,https://use2-uploads7.wikiart.org/images/modest-cuixart/linneus-escriba-1948-1.jpg,yes,none,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772810cedc2cb3880f3263e,Post Renaissance Art,Rococo,Portrait of Maria Dyakova,1778,https://use2-uploads7.wikiart.org/images/dmitry-levitzky/portrait-of-maria-dyakova-1778.jpg,yes,face,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
