"","ID","Year","Ave..art.rating","face","modern","renaissance","contemporary","postrenaissance","contmodern","mean_red","mean_green","mean_blue","median_red","median_green","median_blue","per_red","per_green","sd_red","sd_green","sd_blue","per_edges","k_vals","k_edges","Benses","liked"
"2354","577283c5edc2cb3880fbd019",1985,-0.64,0,1,0,0,0,0,0.709345989636549,0.391630905463923,0.333985595168589,0.737254901960784,0.403921568627451,0.341176470588235,0.494330684214292,0.272920656895004,0.131017632661053,0.0941462004063918,0.108842958896603,0.150883995037221,0.775855562448304,0.533174369313482,0.388314180462865,0
"2355","57727d86edc2cb3880e7e530",1629,1.9,1,0,0,0,1,0,0.246104702075005,0.206297506186941,0.181579573577004,0.2,0.152941176470588,0.156862745098039,0.388188918238542,0.325399738756762,0.191031015106906,0.166648240583846,0.125912251097763,0.0694029126213592,0.927236245954693,0.739362459546926,0.381502885500023,1
"2356","57728045edc2cb3880f09f8f",1943,-0.55,1,1,0,0,0,0,0.711942317259362,0.540987511365001,0.646775333230405,0.701960784313725,0.298039215686275,0.513725490196078,0.374764637984276,0.284774459862398,0.286899953149527,0.365719595118887,0.297613334626778,0.0265551181102362,0.932378244386118,0.906682706328376,0.535955278960443,0
"2357","57728380edc2cb3880fac0c9",1860,2.1,1,0,0,0,1,0,0.406621610985416,0.303719565382093,0.188702266942652,0.380392156862745,0.290196078431373,0.172549019607843,0.45228249425666,0.337825238192981,0.184183919450237,0.177188152801915,0.102714914486807,0.0504455317279421,0.958045292909418,0.710683874617771,0.338174058729047,1
"2359","577270e9edc2cb3880bfa5d5",1981,0,1,1,0,0,0,0,0.728937106134044,0.684786612501909,0.679535069912079,0.905882352941176,0.87843137254902,0.870588235294118,0.348230763497553,0.327139012265609,0.30297820399975,0.315123974499738,0.311986108303421,0.0624197656567942,0.921026727234921,0.813365345886947,0.43202410163128,0
"2360","577272d4edc2cb3880c69724",1900,1.8,1,1,0,0,0,0,0.415600703873954,0.422604450417044,0.445606268149643,0.392156862745098,0.435294117647059,0.454901960784314,0.323724105121186,0.329179537609686,0.197860404813561,0.174881693953491,0.192874386274355,0.126275060002824,0.928512077038919,0.531609575744741,0.328539387506002,1
"2361","577286ebedc2cb388005984e",1962,1.31,0,1,0,0,0,0,0.42519765828018,0.432421450507914,0.440171103531774,0.388235294117647,0.392156862745098,0.415686274509804,0.327632042716763,0.333198267642147,0.201862852639871,0.199533492067541,0.192372871412783,0.082398343373494,0.9414828062249,0.651888805220884,0.30138614290299,1
"2362","577277baedc2cb3880d587c1",1915,0.8,0,1,0,0,0,0,0.836865193710669,0.297025628658193,0.134720828130032,0.984313725490196,0.227450980392157,0.0156862745098039,0.659670115264639,0.234134400816345,0.272208729475213,0.285320561732205,0.280688260797209,0.0264861808157206,0.962690165955876,0.897291926831759,0.37425323261992,1
"2363","57728508edc2cb3880ffc023",1912,2,0,1,0,0,0,0,0.672882865126357,0.466567581627837,0.278072762474793,0.713725490196078,0.490196078431373,0.27843137254902,0.47468913436158,0.329142816562143,0.20771380881929,0.20416621562607,0.170726819384211,0.103155771334792,0.941583470094821,0.652438913202042,0.303772762941354,1
"2364","5772842aedc2cb3880fd19b7",1923,0.4,1,1,0,0,0,0,0.698741501994865,0.620218294635259,0.5046794835841,0.72156862745098,0.670588235294118,0.56078431372549,0.383157738252261,0.340099218833673,0.251879663006934,0.255656685302502,0.254477231979544,0.0740948592911434,0.912899446971967,0.704466904586773,0.339996737111215,1
"2365","577270e8edc2cb3880bfa2b5",1984,0.1,1,1,0,0,0,0,0.660500226503316,0.602278820313935,0.38589594314011,0.764705882352941,0.67843137254902,0.329411764705882,0.4006248839381,0.365310824742669,0.259192354045079,0.245586298349825,0.287918357428407,0.165928221580247,0.901252761057858,0.611366344034947,0.289463896184407,1
"2366","57728363edc2cb3880fa9f76",1954,0.6,0,1,0,0,0,0,0.640201716656314,0.376001607777824,0.311612783987394,0.823529411764706,0.23921568627451,0.0431372549019608,0.482146369964864,0.283172952484214,0.355246380352233,0.303776124965939,0.395132725698708,0.0397542965275581,0.96402358339452,0.862828694058584,0.449530775163313,1
"2367","577272d1edc2cb3880c69193",1890,1.7,0,1,0,0,0,0,0.441461053556782,0.538118893585922,0.45720169909135,0.396078431372549,0.541176470588235,0.450980392156863,0.307256885354775,0.37453074028081,0.227010973979471,0.240657615429692,0.190841923105942,0.00313355006359479,0.963317996546526,0.953912947342315,0.283475472338551,1
"2368","57728a75edc2cb3880111103",1828,0.64,1,0,0,0,1,0,0.435076700857514,0.346464189775155,0.264131575966097,0.403921568627451,0.301960784313725,0.196078431372549,0.416073593553321,0.331331464528363,0.187231122341922,0.170923576108646,0.172469606932888,0.0260899475252775,0.923895653922805,0.805368526746262,0.311753420224152,1
"2371","577282f3edc2cb3880f956a0",1966,-0.5,0,1,0,0,0,0,0.622742337059434,0.617697978132063,0.42302229552257,0.709803921568627,0.643137254901961,0.509803921568627,0.374365094260888,0.371332649230334,0.218142318923686,0.204591237649676,0.270135829106178,0.165414330218069,0.677115264797508,0.580456905503634,0.342882099863117,0
"2372","577288b1edc2cb38800b4312",1820,1.9,1,0,0,0,1,0,0.409516068954964,0.348730718327857,0.286200423351159,0.396078431372549,0.337254901960784,0.266666666666667,0.392088814815626,0.333890228991255,0.200520313445588,0.205009751349511,0.199960848900603,0.142297029025192,0.915393962212486,0.570500467780212,0.306135203941107,1
"2373","5772893cedc2cb38800d21db",1899,1.7,1,1,0,0,0,0,0.119458953075521,0.143212551578543,0.118390493554681,0.0470588235294118,0.0862745098039216,0.0784313725490196,0.313489546680226,0.375824806072874,0.19163810939183,0.187022242431401,0.144434033318316,0.0475101957585644,0.952931620445895,0.8031593257205,0.468534358198347,1
"2374","57727680edc2cb3880d1d2e4",1968,1.77,0,1,0,0,0,0,0.599954083512732,0.651101171428017,0.67866997342953,0.666666666666667,0.713725490196078,0.729411764705882,0.310901300709746,0.33740615599346,0.329450595218976,0.239622871549151,0.130876150717456,0.017303412462908,0.96931256181998,0.927159577975602,0.308231664114103,1
"2376","57728209edc2cb3880f64516",1911,1.91,0,1,0,0,0,0,0.549379425847269,0.44986189258312,0.39049110530166,0.56078431372549,0.454901960784314,0.376470588235294,0.395313095143842,0.323703962648465,0.235411034289013,0.204837309219924,0.183628345157025,0.26022944182011,0.861939008322889,0.410209839647804,0.285681917734782,1
"2377","57727026edc2cb3880bd036a",1506,1.8,1,0,1,0,0,0,0.359138395282073,0.287453558860803,0.197467487361946,0.317647058823529,0.231372549019608,0.156862745098039,0.42548945918049,0.340560800253972,0.206383360418933,0.169829359282754,0.123652969138915,0.00305662540308281,0.957308100967949,0.964714275110719,0.335240426182902,1
"2378","5772886dedc2cb38800a8340",1885,1.9,1,1,0,0,0,0,0.526292602199723,0.414570890395039,0.259766914902519,0.474509803921569,0.325490196078431,0.164705882352941,0.438346887529512,0.345294345209209,0.231044560117009,0.256617968535964,0.233671274167799,0.186481744902798,0.829020704915442,0.442538643907065,0.297329337613996,1
"2379","57728609edc2cb388002efa9",1907,1.91,1,1,0,0,0,0,0.61959762247259,0.583028708611296,0.55383790463502,0.631372549019608,0.584313725490196,0.552941176470588,0.352752768813988,0.331933151131123,0.101496921248605,0.0942575033800678,0.0924932467727047,0.085443952076153,0.921167459926692,0.562545544066962,0.435658927405244,1
"2380","577282b3edc2cb3880f89e69",1967,0.8,0,1,0,0,0,0,0.484812078473069,0.709569482232021,0.843765988053914,0.423529411764706,0.682352941176471,0.847058823529412,0.237868979980504,0.348144315000191,0.25675894988114,0.154755915726908,0.100770154382591,0.179601940457204,0.922991981215665,0.542188330675173,0.339916773845936,1
"2381","577284ddedc2cb3880ff2724",1872,1.3,1,0,0,0,1,0,0.36463969615724,0.349394720059854,0.241118613724966,0.235294117647059,0.254901960784314,0.176470588235294,0.381760497770037,0.365799729579509,0.234926621737327,0.196210661907694,0.161030852456223,0.0764388581649226,0.951270104781289,0.769050286795091,0.411068579250314,1
"2382","57726f0bedc2cb3880b94397",1773,1.64,1,0,0,0,1,0,0.291768532137352,0.331747338917449,0.296372467782398,0.23921568627451,0.27843137254902,0.196078431372549,0.317178205026676,0.360638704624521,0.218830461549308,0.236362407340856,0.291385500221827,0.00211154189741295,0.974016516071205,0.979368466682364,0.296758426200901,1
"2383","577271fdedc2cb3880c3837a",1504,2.3,1,0,1,0,0,0,0.656651461301366,0.520628655763381,0.428412964468942,0.662745098039216,0.56078431372549,0.435294117647059,0.408952039996436,0.324239209691368,0.212106663257725,0.210634576712589,0.181058940154305,0.122019969278034,0.934750810718553,0.538414831882574,0.299078887097601,1
"2384","577279d0edc2cb3880dc839f",1910,1,1,1,0,0,0,0,0.679899876820223,0.53884150177261,0.177735188551344,0.819607843137255,0.6,0.152941176470588,0.486868088456817,0.385857890100191,0.267402578413543,0.225183824495235,0.0933442328256515,0.0242599191281941,0.953896796498584,0.797831302884168,0.380865453507452,1
"2385","57727d59edc2cb3880e74de6",1750,2.3,1,0,0,0,1,0,0.308325735330858,0.239342383333186,0.215929554613031,0.27843137254902,0.188235294117647,0.129411764705882,0.403780349418352,0.313440430359116,0.194411770995656,0.191940439746445,0.209041887830217,0.0496334882326488,0.952792934592515,0.667542847149353,0.30423110258592,1
"2386","57728638edc2cb3880038d13",1956,-1,0,1,0,0,0,0,0.422166296635648,0.265379582486226,0.161376590694684,0.372549019607843,0.254901960784314,0.16078431372549,0.497296645625216,0.312607560668728,0.237552336496072,0.106699074262621,0.0557313946474308,0.120193335434805,0.803197136200756,0.53549374328948,0.38400535013992,0
"2387","5772863eedc2cb38800396f2",1908,0.9,0,1,0,0,0,0,0.392520888277338,0.412478844169247,0.324121545694301,0.36078431372549,0.396078431372549,0.27843137254902,0.347633948519356,0.365309601505694,0.147844954483099,0.143383353266284,0.131206798067992,0.0317270955165692,0.735824561403509,0.737907732293697,0.313695369511433,1
"2388","57726f92edc2cb3880bb1e7b",1872,1,1,0,0,0,1,0,0.530155419413275,0.494808131635888,0.45437315509038,0.470588235294118,0.458823529411765,0.403921568627451,0.358373734128977,0.334479722961198,0.298144225737865,0.293941569453578,0.284211592181527,0.0660471913316225,0.794821499857428,0.594839749073282,0.290596493698164,1
"2389","577270b5edc2cb3880bef849",1911,1.5,1,1,0,0,0,0,0.48355148235493,0.452654825730361,0.450028161209229,0.486274509803922,0.403921568627451,0.4,0.348823732972834,0.326535543414041,0.27545383185438,0.269704475047918,0.262925969381866,0.261471765792859,0.955641104609383,0.493388769120214,0.266673471449628,1
"2390","59bf324bedc2c9bb64672faa",1950,0.86,1,1,0,0,0,0,0.596184478741992,0.576968901669579,0.522603899728208,0.627450980392157,0.615686274509804,0.556862745098039,0.351574182062688,0.340242621056016,0.176983964488376,0.19321689256548,0.193228004242547,0.104910272277228,0.862958952145215,0.666598597359736,0.31922231537356,1
"2392","57727751edc2cb3880d45beb",1726,1.5,1,0,0,0,1,0,0.378254008012599,0.341058549130618,0.311616573575794,0.380392156862745,0.325490196078431,0.270588235294118,0.366905926645791,0.330826376874956,0.19266066886365,0.18975080080721,0.20193731629631,0.0030519103244013,0.972044905510366,0.964167675051184,0.283162172745745,1
"2393","5772842aedc2cb3880fd1a07",1950,-0.4,0,1,0,0,0,0,0.76156311630768,0.746902865489696,0.749883540519401,0.933333333333333,0.933333333333333,0.949019607843137,0.337221102748707,0.330729525305485,0.310821651761841,0.325102745668762,0.330034339943909,0.133121910269564,0.874060255573174,0.573945216553182,0.435225916084705,0
"2394","577270ecedc2cb3880bfa99f",1982,-0.64,1,1,0,0,0,0,0.57623237482504,0.555110474985018,0.528982420908672,0.658823529411765,0.615686274509804,0.6,0.347059931561239,0.334338388251309,0.289786403266982,0.288187858197059,0.290366194264627,0.0177887232826036,0.936298149021359,0.892651287530021,0.297754929773269,0
"2395","577283c4edc2cb3880fbce85",1963,0.58,0,1,0,0,0,0,0.702944632553294,0.645391455628573,0.433879578057381,0.831372549019608,0.647058823529412,0.466666666666667,0.394421755946415,0.362128707459097,0.25630160912167,0.235462460238151,0.281916802690002,0.158804495912807,0.829135445049955,0.597072263851045,0.303655854204136,1
"2396","57726e6eedc2cb3880b73190",1480,1.7,1,0,1,0,0,0,0.52953127820522,0.459321465428277,0.310675631030595,0.541176470588235,0.415686274509804,0.2,0.407479581461309,0.353452432731224,0.273661370856461,0.292984673357585,0.270033729307341,0.19818264721209,0.95600428463899,0.560324387701928,0.275185157789851,1
"2397","577286e8edc2cb38800592d4",1957,0.57,0,1,0,0,0,0,0.562464965239208,0.563545521943217,0.395490250041925,0.658823529411765,0.592156862745098,0.294117647058824,0.369677747422787,0.370387938800006,0.284163065091768,0.249755563702654,0.293661433451699,0.19785756626302,0.805797837807322,0.507767733649476,0.273292148441788,1
"2398","57727f6bedc2cb3880ee006b",1956,1.9,0,1,0,0,0,0,0.326967599992896,0.191485640451833,0.166803180058255,0.262745098039216,0.137254901960784,0.0901960784313725,0.47714635019822,0.279436477678357,0.255434901226493,0.182166219225441,0.200846423609737,0.328311820652174,0.707440745772947,0.400458559782609,0.359727797029392,1
"2400","57727dd9edc2cb3880e90d71",1615,1.7,1,0,0,0,1,0,0.463638021010774,0.442061162476217,0.444633971204092,0.415686274509804,0.392156862745098,0.349019607843137,0.34335083856905,0.327371923691933,0.267346518067502,0.269290025344438,0.285393173104913,0.15599215895928,0.819442216876058,0.537042049065906,0.290101685556586,1
"2401","57727796edc2cb3880d4f868",1956,-0.45,0,1,0,0,0,0,0.94238852703724,0.553168141757043,0.229841092653868,0.945098039215686,0.513725490196078,0.211764705882353,0.546186246495579,0.320603256893507,0.021381581809953,0.135450454736814,0.0590237873610598,0.00141875382369169,0.960518858541236,0.994339997973209,0.316600982576036,0
"2402","5772850dedc2cb3880ffc72d",1957,-0.36,0,1,0,0,0,0,0.506590511301067,0.524459502437188,0.469976872134708,0.447058823529412,0.486274509803922,0.513725490196078,0.337495960977704,0.349400472018977,0.270057950955462,0.248470119921874,0.230223355817626,0.140972452094597,0.686180685816568,0.528494366594333,0.286288736757563,0
"2403","57727f19edc2cb3880ecebf1",1974,0.4,0,1,0,0,0,0,0.82711638283632,0.760964911628368,0.704759289556531,0.87843137254902,0.835294117647059,0.886274509803922,0.360738722351866,0.331887405051849,0.188073624556372,0.199825422512486,0.318689842841741,0.0568362831858407,0.930125368731563,0.762554782975137,0.390376982839895,1
"2404","577287dbedc2cb38800898ea",1981,-0.51,0,1,0,0,0,0,0.461122533533469,0.456664245023814,0.449398595587494,0.72156862745098,0.709803921568627,0.686274509803922,0.337278720394386,0.334017795728302,0.321004586577068,0.311488735046454,0.306988535645701,0.0182368175325922,0.984897139826717,0.943731922605162,0.587397538731864,0
"2405","577280e5edc2cb3880f29662",1956,-0.45,0,1,0,0,0,0,0.43411539043892,0.499341332686921,0.482627924870572,0.549019607843137,0.607843137254902,0.56078431372549,0.30656033949181,0.35262110453173,0.218721858202099,0.23658138487415,0.215071235370813,0.0384893822393822,0.966404007029007,0.843042458667459,0.423367302501644,0
"2406","577278beedc2cb3880d8c9f6",1876,2,1,1,0,0,0,0,0.700525404478731,0.595271205400193,0.462579509268188,0.737254901960784,0.631372549019608,0.505882352941176,0.398393379465661,0.338534628011739,0.221896711686611,0.202865005624481,0.206431779419044,0.163672131147541,0.917725318761384,0.483488524590164,0.302876895841313,1
"2407","577276b2edc2cb3880d273d8",1917,0.1,0,1,0,0,0,0,0.262231073927368,0.269604178235171,0.290367316970841,0.164705882352941,0.152941176470588,0.137254901960784,0.318937307875072,0.327904811242976,0.232302828152715,0.25527681158852,0.297186185612789,0.321919446192574,0.861281728550451,0.399764002517306,0.338570407584973,1
"2408","57728291edc2cb3880f81659",1986,1.73,1,1,0,0,0,0,0.359646717171717,0.272922504456328,0.304536482471777,0.243137254901961,0.196078431372549,0.250980392156863,0.383784577981191,0.291239828401745,0.280213013537431,0.222680731622483,0.246447221441738,0.177193181818182,0.269624368686869,0.486296085858586,0.346126190460149,1
"2409","57728948edc2cb38800d35da",1909,0.9,1,1,0,0,0,0,0.286761351719799,0.241252348342161,0.183847149912817,0.184313725490196,0.243137254901961,0.172549019607843,0.402833435396762,0.338903801706063,0.236298246066491,0.119473248897677,0.0895924394863082,0.012079226090604,0.929021529525541,0.870245720893922,0.371963622435986,1
"2410","57728491edc2cb3880fe63ad",1441,1.3,1,0,1,0,0,0,0.308709743115598,0.225396679827411,0.169951750878771,0.231372549019608,0.145098039215686,0.105882352941176,0.438471925465838,0.320139284235433,0.230350095568656,0.206230661681161,0.168579675394319,0.203770178419711,0.929588643443784,0.469879283489097,0.359885924197389,1
"2411","5899c27eedc2c97aacea06a1",1762,2,1,0,0,0,1,0,0.282640202379152,0.199467470638641,0.0986879328595192,0.227450980392157,0.164705882352941,0.0705882352941176,0.486643148672266,0.343438326013742,0.152810174925593,0.121109599809333,0.102803797260319,0.0122615681233933,0.575630462724936,0.920260389888603,0.422043104599932,1
"2413","577284a5edc2cb3880fe7df5",1966,0.3,0,1,0,0,0,0,0.54435463171827,0.21482139792151,0.251172786442343,0.603921568627451,0.176470588235294,0.215686274509804,0.538778907891573,0.212621022068925,0.205544719542327,0.104617700167744,0.139087988792982,0.0560121598359155,0.904887130840323,0.859562441245773,0.437338259807409,1
"2414","57727d1dedc2cb3880e69f8e",1500,0.8,1,0,1,0,0,0,0.519144598663435,0.419173756199452,0.339952123159925,0.525490196078431,0.403921568627451,0.32156862745098,0.406130476756712,0.327922582431706,0.216548246087117,0.21116230615363,0.184522991948849,0.182394144723676,0.927892805748539,0.476578322897904,0.29198341883308,1
"2415","57727795edc2cb3880d4f696",1953,0.4,0,1,0,0,0,0,0.320804793711119,0.262257080374955,0.281362337496583,0.207843137254902,0.16078431372549,0.203921568627451,0.371119630168354,0.303389327671406,0.256081090904751,0.253475900641175,0.231208654698497,0.00535117606597838,0.806573168072686,0.911378746012907,0.406319582880271,1
"2416","57727f19edc2cb3880eceb0f",1957,0,0,1,0,0,0,0,0.281535213970447,0.236403968227091,0.123525950007714,0.0274509803921569,0.0313725490196078,0.0862745098039216,0.438894025311361,0.36853751881162,0.400543451964748,0.328599265912451,0.154399096424954,0.058079063519478,0.936218256252799,0.849747329367364,0.530755360949887,0
"2417","57727da7edc2cb3880e86b4c",1836,1.91,1,0,0,0,1,0,0.557738813127238,0.577821958369448,0.439189511077668,0.580392156862745,0.647058823529412,0.384313725490196,0.354176036225543,0.36692926158733,0.20414500754575,0.232328490044215,0.294386518029536,0.0676477113466773,0.973892018347466,0.721086778894282,0.277247156700514,1
"2418","57727d71edc2cb3880e7c5b9",1631,1.82,0,0,0,0,1,0,0.636679960119641,0.534574083305639,0.352951478896643,0.666666666666667,0.552941176470588,0.368627450980392,0.417712671155885,0.350723098346532,0.133715039305137,0.099226504450162,0.0773822533119802,0.158043785310734,0.843940677966102,0.601301789077213,0.376396311237098,1
"2419","57726e56edc2cb3880b6b122",1824,1.64,1,0,0,0,1,0,0.439774192048361,0.400189658735695,0.357483368208944,0.396078431372549,0.368627450980392,0.337254901960784,0.367259771514766,0.334202336761229,0.123620625602793,0.120072969663031,0.0992087308894139,0.0101538208168643,0.96206148440931,0.848411616161616,0.367581537247696,1
"2420","5772766eedc2cb3880d15f82",1741,1.55,1,0,0,0,1,0,0.157373075797483,0.12628773778168,0.112915422885572,0.0509803921568627,0.0431372549019608,0.0509803921568627,0.396829313829744,0.318445045793635,0.213510137624933,0.183836874438241,0.166495291312092,0.0808582089552239,0.95768407960199,0.789664179104478,0.459717786015968,1
"2421","577287dbedc2cb388008993a",1979,-0.8,0,1,0,0,0,0,0.866489897070226,0.818425716732803,0.828382953491554,0.933333333333333,0.92156862745098,0.92156862745098,0.344762022445646,0.325638078731645,0.176145155648804,0.195129570725451,0.182164191473247,0.0944171620573792,0.940742655294219,0.776867407598863,0.501625199269283,0
"2422","577284faedc2cb3880ffa972",1960,-0.9,0,1,0,0,0,0,0.369198719766658,0.362453335120865,0.383404829213418,0.352941176470588,0.305882352941176,0.356862745098039,0.331103036114915,0.325053672408029,0.206412028546124,0.188382510948905,0.166038002331505,0.163344801893408,0.955755646622253,0.57243591850748,0.340614163166911,0
"2423","5772807bedc2cb3880f1494b",1961,0.4,0,1,0,0,0,0,0.7577018578661,0.701992357297763,0.586173995994894,0.901960784313726,0.847058823529412,0.709803921568627,0.370357119648947,0.343126870767576,0.23019579581831,0.235038762512326,0.222018024958701,0.013724047553577,0.978486605841556,0.951623145251124,0.457382807415649,1
"2424","57727efaedc2cb3880ecc0e4",1958,0,0,1,0,0,0,0,0.423854789219495,0.476279013361367,0.438815728933376,0.380392156862745,0.447058823529412,0.423529411764706,0.316557703814386,0.355710952617262,0.19721943561179,0.156245272040643,0.152136453520183,0.0604871794871795,0.956776482776483,0.638024864024864,0.330133038976555,0
"2426","57727ee5edc2cb3880ec4d86",1929,-0.18,0,1,0,0,0,0,0.720897802287582,0.495099452614379,0.277530277777778,0.909803921568627,0.56078431372549,0.262745098039216,0.482681294126612,0.331496702793322,0.317888749453283,0.226567713545,0.166632931635387,0.0669041666666667,0.961552083333333,0.783092361111111,0.304425864902967,0
"2427","57727f44edc2cb3880ed7f80",1956,0.47,0,1,0,0,0,0,0.432611209338559,0.374074175149625,0.400625697919184,0.458823529411765,0.262745098039216,0.27843137254902,0.358326214049105,0.309840753224699,0.294716223165939,0.286778382535555,0.310827384338911,0.25304114490161,0.902216477618982,0.50350082237381,0.28424349413358,1
"2428","57728567edc2cb388000fcba",1956,0.17,0,1,0,0,0,0,0.454265317724141,0.456061010743364,0.443057416775064,0.133333333333333,0.137254901960784,0.125490196078431,0.335651524795521,0.33697834213431,0.406314902480342,0.405367090434918,0.409085218503702,0.140918918918919,0.820696150696151,0.667644553644554,0.489029822341612,1
"2429","57726ea7edc2cb3880b7ea7b",1847,1.7,1,0,0,0,1,0,0.251463077757261,0.208425382484832,0.173095383986928,0.2,0.164705882352941,0.137254901960784,0.397266186254003,0.329274411006012,0.147901011202565,0.13154021563313,0.10611934442667,0.0196042367339312,0.957998567513702,0.890597751619332,0.437983266383611,1
"2430","577289e7edc2cb38800f3372",1930,2.64,1,1,0,0,0,0,0.639090793572935,0.601717256134153,0.428823963344666,0.643137254901961,0.615686274509804,0.419607843137255,0.382773442637102,0.360389146488832,0.111059941361449,0.135059461371544,0.141802764371895,0.0461248829269766,0.950492587892887,0.799743446428392,0.328628780217545,1
"2431","57728661edc2cb3880042031",1967,0.3,0,0,0,1,0,0,0.901745175834695,0.890483860820506,0.734654517042284,0.913725490196078,0.913725490196078,0.901960784313726,0.356860597915249,0.352403995632287,0.0727861664187778,0.0884907407406804,0.354885499114101,0.00661204071071244,0.987841412224714,0.985375769075959,0.416035930047773,1
"2432","57727de8edc2cb3880e92035",1817,1.27,1,0,0,0,1,0,0.457919022459786,0.400124809257936,0.288432440802582,0.423529411764706,0.36078431372549,0.247058823529412,0.399414304016201,0.349004003701132,0.275745625956746,0.249697109479585,0.119367521353703,0.137424401459489,0.903481281551457,0.530103630396028,0.312892265418851,1
"2433","577286c8edc2cb3880056504",1939,1.6,0,1,0,0,0,0,0.707294055191753,0.668011991418641,0.646717180517692,0.733333333333333,0.733333333333333,0.709803921568627,0.349795217830576,0.330368109750861,0.214958022754951,0.209126153217925,0.208618556334426,0.0580697563306259,0.93011944577162,0.794425863991081,0.323670007827656,1
"2434","5772701bedc2cb3880bcf469",1470,2.1,1,0,1,0,0,0,0.45698450014791,0.421494918035532,0.340719940315058,0.376470588235294,0.419607843137255,0.349019607843137,0.374823442091298,0.345714517562265,0.276222570174753,0.232218704522748,0.204914212558144,0.112328494164532,0.940581332827277,0.575799095423348,0.282200672977638,1
"2435","57728363edc2cb3880fa9f54",1967,-0.83,0,1,0,0,0,0,0.820162556181734,0.583822599367069,0.465409808954752,0.8,0.482352941176471,0.164705882352941,0.438731553125554,0.312305644581701,0.0927253989787132,0.294122447135657,0.376788498069162,0.0298624065305081,0.893222897168944,0.909894612649671,0.442045352044493,0
"2436","57727fa2edc2cb3880eea87f",1942,0.63,0,1,0,0,0,0,0.415723352812327,0.404308632150193,0.362380272402738,0.392156862745098,0.376470588235294,0.325490196078431,0.351589177313397,0.341935420266282,0.208601871930784,0.19499838764967,0.190663933206848,0.332732895245458,0.866113902847571,0.395964437572478,0.303834051011017,1
"2437","5772874cedc2cb388006cfbf",1870,0.73,1,0,0,0,1,0,0.209262190107766,0.197037850408603,0.211644851621295,0.0980392156862745,0.113725490196078,0.152941176470588,0.338642155263818,0.318859906304894,0.243892029569,0.195136873886394,0.155772872361977,0.0429432522845953,0.945204984633377,0.770267284051349,0.388682439476142,1
"2438","577280c3edc2cb3880f26317",1926,0.3,1,1,0,0,0,0,0.426132100521574,0.350650734945472,0.272372125066243,0.423529411764706,0.294117647058824,0.211764705882353,0.406166978713011,0.334222062646718,0.239536303497433,0.211830044538014,0.168411327431574,0.0840085348506401,0.944672830725462,0.714540066382172,0.339567452373316,1
"2439","57727f4cedc2cb3880ed8b75",1965,-0.55,0,0,0,1,0,0,0.843009579991883,0.813257109767533,0.683197750906215,0.847058823529412,0.815686274509804,0.686274509803922,0.360342976511336,0.347625334940395,0.0215707372714814,0.0227444940954344,0.0388233645958404,0.0154443254817987,0.772269807280514,0.814803414227932,0.486170454531743,0
"2440","57728965edc2cb38800dbac6",1918,0,0,1,0,0,0,0,0.4073954766418,0.382347603542457,0.419714022563287,0.403921568627451,0.396078431372549,0.454901960784314,0.336841609112314,0.316131595468637,0.166808814895963,0.162730408464205,0.187031172061948,0.087418788981289,0.904844507969508,0.755946812196812,0.373532344640154,0
"2441","5772765eedc2cb3880d14b31",1470,2,1,0,1,0,0,0,0.369609455128205,0.295544428733032,0.265219296757164,0.345098039215686,0.223529411764706,0.188235294117647,0.397270109272209,0.317662240152483,0.233299994819415,0.227468517948302,0.206186798539396,0.149569711538462,0.894780448717949,0.61526842948718,0.322111571129144,1
"2442","577280f8edc2cb3880f30a1d",1974,-0.2,0,1,0,0,0,0,0.882980692959002,0.451884904188948,0.268154311497326,0.890196078431372,0.454901960784314,0.266666666666667,0.550823285598003,0.28189600250869,0.0311167519323334,0.0395109938553263,0.0329343816083195,0.00587784090909091,0.961433712121212,0.924572916666667,0.43368398439094,0
"2443","57728757edc2cb388006d9e8",1955,2.1,1,1,0,0,0,0,0.340133403921569,0.526032823529412,0.752017129411765,0.0627450980392157,0.466666666666667,0.827450980392157,0.210194600308461,0.32507615487361,0.384120161103021,0.240241616098355,0.249184728851499,0.038334,0.712852666666667,0.851798,0.31087667888411,1
"2444","57727c5aedc2cb3880e42960",1619,1.92,1,0,0,0,1,0,0.338935205916277,0.22440343646109,0.249770964787299,0.211764705882353,0.105882352941176,0.172549019607843,0.416838274852209,0.275981779681082,0.25033982674862,0.244701792463658,0.187333396601077,0.0831704152249135,0.811965109573241,0.638034890426759,0.361597685386984,1
"2445","577276e9edc2cb3880d31a43",1874,1.7,1,1,0,0,0,0,0.495596117347215,0.412902694443647,0.270787069732725,0.556862745098039,0.443137254901961,0.258823529411765,0.420251039304334,0.350129430796029,0.185556421075963,0.177655018435806,0.168235298590574,0.252288921425085,0.907253945013828,0.446091318258229,0.349007098987064,1
"2446","57727ffdedc2cb3880efd909",1902,1.1,1,1,0,0,0,0,0.462171616236746,0.394281976378604,0.380617246422117,0.43921568627451,0.356862745098039,0.329411764705882,0.373601576928569,0.318722229913191,0.15287482872907,0.123675406991519,0.129784416381764,0.0389371449514385,0.959411153869648,0.830495999022662,0.375341358735432,1
"2447","57728392edc2cb3880fb3068",1916,1.8,0,1,0,0,0,0,0.639242003197763,0.680466625737209,0.620520303763595,0.674509803921569,0.717647058823529,0.643137254901961,0.329467307916429,0.350714606028878,0.195994491766126,0.161207383251251,0.144773002371848,0.199454498291016,0.907933298746745,0.455373128255208,0.347715767806801,1
